round,client_id,epoch,train_loss,val_loss,der,acc
1,0,1,3.5738487243652344,,0.4763003728031263,0.003029468465987331
1,0,2,23.87822914123535,,0.3546955441150396,0.4497383640870284
1,0,3,9222.771484375,,0.35540564530445906,0.4486367391903057
1,0,4,4870.38525390625,,0.4668915320433202,0.27568163040484717
1,0,5,4510.25732421875,,0.4672465826380312,0.2751308179564858
2,0,1,3.943183422088623,,0.38183994528044096,0.4339573582943318
2,0,2,246.6269073486328,,0.4864911080711468,0.26027041081643265
2,0,3,3097.932373046875,,0.4864911080711371,0.26027041081643265
2,0,4,2455.371826171875,,0.3423392612859109,0.4794591783671347
2,0,5,452.2199401855469,,0.3423392612859149,0.4794591783671347
3,0,1,7.726255416870117,,0.4456224350205295,0.07618304732189288
3,0,2,101.56094360351562,,0.33361833105336003,0.47243889755590224
3,0,3,1281.2315673828125,,0.48649110807114443,0.26027041081643265
3,0,4,133.328125,,0.49196306429548575,0.23504940197607904
3,0,5,698.6697998046875,,0.48649110807114154,0.26027041081643265
4,0,1,1.2630525827407837,,0.24473889321901762,0.7552611067809821
4,0,2,181.3264617919922,,0.9758378799688232,0.024551831644583008
4,0,3,104.17559814453125,,0.4773967264224474,0.5226032735775527
4,0,4,846.615478515625,,0.24512860483242363,0.754871395167576
4,0,5,1102.5926513671875,,0.5128604832424004,0.13016367887763056
5,0,1,5.192853927612305,,0.40262737440086094,0.37537868355824844
5,0,2,63.494266510009766,,0.3554056453044633,0.4486367391903057
5,0,3,9.735770225524902,,0.34439907686845583,0.464885706416965
5,0,4,585.533447265625,,0.40156222261673125,0.33324153125860645
5,0,5,282.86395263671875,,0.4668915320433214,0.27568163040484717
6,0,1,1.5667978525161743,,0.2217459080280591,0.7782540919719407
6,0,2,110.84869384765625,,0.4017926734216679,0.6098986749805144
6,0,3,1135.7921142578125,,0.2283710054559627,0.7716289945440374
6,0,4,402.8661193847656,,0.21979734996102887,0.7802026500389712
6,0,5,270.33233642578125,,0.21979734996102876,0.7802026500389712
7,0,1,1.2989884614944458,,0.3426238238949063,0.46846598733131367
7,0,2,882.4623413085938,,0.30143795490857744,0.32497934453318644
7,0,3,75.7258071899414,,0.3554056453044559,0.4486367391903057
7,0,4,47.63242721557617,,0.3554056453044633,0.4486367391903057
7,0,5,92.53105163574219,,0.4661814308539079,0.27678325530156983
8,0,1,1.8732609748840332,,0.5046765393608739,0.495323460639127
8,0,2,1359.400390625,,0.21979734996102887,0.7802026500389712
8,0,3,170.70497131347656,,0.22018706157443485,0.7798129384255651
8,0,4,136.02874755859375,,0.21979734996102887,0.7802026500389712
8,0,5,278.09197998046875,,0.42088854247856594,0.5791114575214341
9,0,1,2.970799207687378,,0.3834546422865258,0.4142109611677224
9,0,2,14.545038223266602,,0.4668915320433161,0.27540622418066646
9,0,3,311.4991149902344,,0.4668915320433161,0.27568163040484717
9,0,4,235.6170196533203,,0.4668915320433203,0.27568163040484717
9,0,5,102.16856384277344,,0.3554056453044641,0.4486367391903057
10,0,1,1.437947392463684,,0.3554056453044559,0.4486367391903057
10,0,2,8.620028495788574,,0.3546955441150365,0.4497383640870284
10,0,3,94.03884887695312,,0.46689153204332373,0.27568163040484717
10,0,4,20.038190841674805,,0.4574826912835171,0.27898650509501516
10,0,5,247.8448028564453,,0.35682584768330056,0.4464334893968604
11,0,1,2.016258478164673,,0.3594391244870131,0.453458138325533
11,0,2,2873.514892578125,,0.342339261285912,0.4794591783671347
11,0,3,2.308422088623047,,0.24829001367989137,0.6224648985959438
11,0,4,6.543233871459961,,0.48358413132696054,0.26469058762350495
11,0,5,7.823473930358887,,0.48632010943912785,0.26053042121684866
12,0,1,1.6292154788970947,,0.7973499610288386,0.20265003897116135
12,0,2,277.1937561035156,,0.3862042088854245,0.6137957911145752
12,0,3,988.6297607421875,,0.21979734996102882,0.7802026500389712
12,0,4,10.756909370422363,,0.21161340607950113,0.7883865939204988
12,0,5,134.1571807861328,,0.6851130163678881,0.31488698363211226
13,0,1,1.159057855606079,,0.3423392612859177,0.4794591783671347
13,0,2,25.755294799804688,,0.4512653898768825,0.3138325533021321
13,0,3,112.9382095336914,,0.3423392612859109,0.4794591783671347
13,0,4,32.39399719238281,,0.3881668946648457,0.2540301612064483
13,0,5,53.435028076171875,,0.37277701778386646,0.4331773270930837
14,0,1,1.7945479154586792,,0.7244738893219033,0.27552611067809823
14,0,2,1186.1693115234375,,0.21979734996102887,0.7802026500389712
14,0,3,5.864943981170654,,0.24045206547155118,0.7595479345284489
14,0,4,1.4289706945419312,,0.4088074824629772,0.5911925175370226
14,0,5,1.318688154220581,,0.23031956352299296,0.769680436477007
15,0,1,1.8018605709075928,,0.41363394283685573,0.32167446984301845
15,0,2,323.8514404296875,,0.24729273921534037,0.6163591297163316
