client_id,final_round,final_train_loss,final_val_loss,final_der,final_acc
0,40,0.4106435179710388,,0.1691348402182385,0.8308651597817615
1,40,1.9571905136108398,,0.3554056453044573,0.4486367391903057
2,40,10.290332794189453,,0.3423392612859177,0.4794591783671347
