client_id,round,epoch,train_loss,val_loss,der,acc,round_epoch
0,1,1,4.673842430114746,,0.596101231190166,0.00026001040041601667,R1E1
0,1,2,88.76090240478516,,0.4861491108071253,0.187467498699948,R1E2
0,1,3,1195.9017333984375,,0.48597811217511394,0.2576703068122725,R1E3
0,1,4,87232.875,,0.48683310533516466,0.26001040041601664,R1E4
0,1,5,476.67803955078125,,0.69852941176471,0.07930317212688508,R1E5
0,1,6,1599.270751953125,,0.3423392612859141,0.4794591783671347,R1E6
0,1,7,947.1348876953125,,0.3423392612859141,0.4794591783671347,R1E7
0,1,8,32.291255950927734,,0.35670314637483447,0.4297971918876755,R1E8
0,1,9,739.4796752929688,,0.48717510259917923,0.2594903796151846,R1E9
0,1,10,321.2788391113281,,0.4864911080711468,0.26027041081643265,R1E10
0,2,1,1.684692621231079,,0.2965705378020271,0.7034294621979735,R2E1
0,2,2,2406.9931640625,,0.21979734996102882,0.7802026500389712,R2E2
0,2,3,109.29309844970703,,0.7868277474668758,0.04988308651597818,R2E3
0,2,4,40.837501525878906,,0.280202650038971,0.7197973499610288,R2E4
0,2,5,22.60477066040039,,0.220576773187841,0.779423226812159,R2E5
0,2,6,99.59854888916016,,0.21979734996102887,0.21979734996102884,R2E6
0,2,7,26.723581314086914,,0.3406079501169144,0.34060795011691347,R2E7
0,2,8,462.6707763671875,,0.7946219797349962,0.2088854247856586,R2E8
0,2,9,1272.2584228515625,,0.21979734996102882,0.21979734996102884,R2E9
0,2,10,3.3383495807647705,,0.13250194855806569,0.8674980514419329,R2E10
0,3,1,2.0674965381622314,,0.42920656634746907,0.3541341653666147,R3E1
0,3,2,4711.265625,,0.3423392612859109,0.4794591783671347,R3E2
0,3,3,15.000835418701172,,0.3423392612859177,0.4794591783671347,R3E3
0,3,4,7.136577606201172,,0.5338577291381685,0.18824752990119606,R3E4
0,3,5,21.576316833496094,,0.3849179206566436,0.10582423296931877,R3E5
0,3,6,10.34692096710205,,0.3430232558139535,0.4784191367654706,R3E6
0,3,7,10.099699020385742,,0.3423392612859177,0.4794591783671347,R3E7
0,3,8,31.025146484375,,0.48649110807113544,0.26027041081643265,R3E8
0,3,9,126.68079376220703,,0.4864911080711371,0.26027041081643265,R3E9
0,3,10,51.52179718017578,,0.3462722298221699,0.4734789391575663,R3E10
0,4,1,1.8584060668945312,,0.37830640866324233,0.4131093362709997,R4E1
0,4,2,12.594748497009277,,0.4285460678146723,0.5464059487744423,R4E2
0,4,3,865.7278442382812,,0.3554056453044559,0.4486367391903057,R4E3
0,4,4,551.280517578125,,0.4668915320433203,0.27568163040484717,R4E4
0,4,5,554.7337646484375,,0.46689153204332573,0.27568163040484717,R4E5
0,4,6,291.2064208984375,,0.32948695189065075,0.488846047920683,R4E6
0,4,7,1023.3526000976562,,0.3589561512515622,0.44312861470669235,R4E7
0,4,8,66.13506317138672,,0.4443458192792564,0.3106582208757918,R4E8
0,4,9,333.79327392578125,,0.4668915320433275,0.27568163040484717,R4E9
0,4,10,704.0377807617188,,0.46689153204332745,0.17405673368218122,R4E10
0,5,1,2.1435554027557373,,0.9696024941543254,0.020654715510522212,R5E1
0,5,2,60.85567855834961,,0.24356975837879966,0.7564302416212003,R5E2
0,5,3,344.7845458984375,,0.21979734996102882,0.7802026500389712,R5E3
0,5,4,65.97148132324219,,0.6169134840218231,0.284489477786438,R5E4
0,5,5,14.010013580322266,,0.3959469992205768,0.6040530007794233,R5E5
0,5,6,271.7543640136719,,0.2985190958690569,0.7014809041309431,R5E6
0,5,7,1303.7540283203125,,0.22252533125487137,0.21979734996102884,R5E7
0,5,8,241.70420837402344,,0.21979734996102876,0.7802026500389712,R5E8
0,5,9,214.2913360595703,,0.28760717069368774,0.7123928293063133,R5E9
0,5,10,10880.0830078125,,0.4586905689789557,0.5413094310210445,R5E10
0,6,1,1.9983997344970703,,0.33179478075626523,0.48526576700633434,R6E1
0,6,2,2672.38330078125,,0.35540564530445906,0.4486367391903057,R6E2
0,6,3,106.0322036743164,,0.35522812000710413,0.4489121454144864,R6E3
0,6,4,77.58190155029297,,0.3554056453044599,0.4486367391903057,R6E4
0,6,5,180.78790283203125,,0.4668915320433269,0.27568163040484717,R6E5
0,6,6,350.9156188964844,,0.46689153204332573,0.27568163040484717,R6E6
0,6,7,148.58993530273438,,0.4667140067459721,0.2759570366290278,R6E7
0,6,8,45.75400161743164,,0.42037990413634096,0.32773340677499313,R6E8
0,6,9,44.4301872253418,,0.34777205751819773,0.4604792068300744,R6E9
