client_id,final_round,final_train_loss,final_val_loss,final_der,final_acc
0,20,36.04146957397461,,0.3554056453044633,0.4486367391903057
1,20,68.65345001220703,,0.21979734996102887,0.7802026500389712
2,20,26.285696029663086,,0.48683310533516055,0.25975039001560063
