experiment_tag,dataset_size,train_records,val_records,test_records,num_epochs,actual_epochs_trained,early_stopping_triggered,datetime,final_test_loss,final_der,final_val_loss,final_val_der,total_execution_time_seconds,total_execution_time_minutes,device_used,gpu_count
exp_10size_2epochs_centralized_2025-11-09-19-33,10,10,4,4,2,2,False,2025-11-09 19:35:52,217.1528434753418,0.5949074074074073,135.3553326924642,0.48828828828828824,125.57919478416443,2.0929865797360736,cpu,0
