experiment_tag,dataset_size,train_records,val_records,test_records,num_epochs,actual_epochs_trained,early_stopping_triggered,datetime,final_test_loss,final_der,final_val_loss,final_val_der,total_execution_time_seconds,total_execution_time_minutes,device_used,gpu_count
exp_10size_2epochs_centralized_2025-11-15-18-04,10,10,4,4,2,2,False,2025-11-15 18:07:46,6.033261656761169,0.5949074074074073,4.472299973169963,0.48828828828828824,199.490375995636,3.3248395999272664,cpu,0
