client_id,round,epoch,train_loss,val_loss,der,acc,round_epoch
0,1,1,4.355254650115967,,0.5330027359781203,0.00078003120124805,R1E1
0,1,2,162.2452850341797,,0.48632010943913606,0.26001040041601664,R1E2
0,1,3,709.74609375,,0.3170314637482986,0.4589183567342694,R1E3
0,1,4,10741.5634765625,,0.7576949384405102,0.11908476339053563,R1E4
0,1,5,149983.171875,,0.3423392612859177,0.4794591783671347,R1E5
0,2,1,6.178688049316406,,0.3992543937511169,0.3858441200771137,R2E1
0,2,2,580.5550537109375,,0.46547132966448085,0.26604241255852384,R2E2
0,2,3,1665.1832275390625,,0.46706905734067106,0.27540622418066646,R2E3
0,2,4,25490.19140625,,0.46689153204332573,0.27568163040484717,R2E4
0,2,5,519.6777954101562,,0.46689153204332573,0.27568163040484717,R2E5
0,3,1,19.492549896240234,,0.3447332421340639,0.4765990639625585,R3E1
0,3,2,181.72341918945312,,0.3423392612859141,0.4794591783671347,R3E2
0,3,3,3864.168701171875,,0.48649110807114276,0.26027041081643265,R3E3
0,3,4,109.12791442871094,,0.3423392612859141,0.4794591783671347,R3E4
0,3,5,232.30130004882812,,0.4863201094391358,0.26001040041601664,R3E5
0,4,1,4.830662727355957,,0.3554056453044559,0.4486367391903057,R4E1
0,4,2,173.06307983398438,,0.3639268595774923,0.4354172404296337,R4E2
0,4,3,1633.423828125,,0.3554056453044573,0.4486367391903057,R4E3
0,4,4,229.14784240722656,,0.4668915320433275,0.27568163040484717,R4E4
0,4,5,968.1520385742188,,0.46689153204332595,0.27485541173230515,R4E5
0,5,1,3.496713399887085,,0.4731049174507489,0.26604241255852384,R5E1
0,5,2,100.95689392089844,,0.4668915320433275,0.27568163040484717,R5E2
0,5,3,111.17512512207031,,0.3554056453044641,0.4486367391903057,R5E3
0,5,4,261.25750732421875,,0.4668915320433269,0.2522721013494905,R5E4
0,5,5,619.7221069335938,,0.355938221196529,0.4478105205177637,R5E5
0,6,1,1.8645063638687134,,0.3129384255650823,0.6874512860483243,R6E1
0,6,2,2605.638427734375,,0.21979734996102887,0.7802026500389712,R6E2
0,6,3,25.941560745239258,,0.21551052221356187,0.16601714731098988,R6E3
0,6,4,0.6456936001777649,,0.1656274356975839,0.8343725643024162,R6E4
0,6,5,15.438817024230957,,0.22681215900233817,0.22681215900233828,R6E5
0,7,1,2.0973308086395264,,0.4358246050062171,0.3076287524098045,R7E1
0,7,2,5478.1845703125,,0.46618143085390623,0.27678325530156983,R7E2
