experiment_tag,dataset_size,train_records,val_records,test_records,num_epochs,actual_epochs_trained,early_stopping_triggered,datetime,final_test_loss,final_der,final_val_loss,final_val_der,total_execution_time_seconds,total_execution_time_minutes,device_used,gpu_count
exp_10size_2epochs_centralized_2025-10-26-17-50,10,10,4,4,2,2,False,2025-10-26 17:52:27,636.3865966796875,0.5949074074074074,675.0084228515625,0.4876190476190476,141.4687819480896,2.35781303246816,cpu,0
