round,client_id,epoch,train_loss,val_loss,der,acc
10,2,1,2.3124754428863525,,0.40080080080080077,0.331105913798864
10,2,2,46.652183532714844,,0.4042042042042041,0.3254259939859673
10,2,3,95.45916748046875,,0.3755755755755806,0.33043768793852324
10,2,4,25.13821792602539,,0.34894894894895667,0.3240895422652857
10,2,5,51.85511016845703,,0.402602602602608,0.32809889742733045
11,2,1,2.1934256553649902,,0.3698301698301783,0.3836163836163836
11,2,2,62.121559143066406,,0.38481518481519006,0.350982350982351
11,2,3,11.431705474853516,,0.4000000000000054,0.3333333333333333
11,2,4,13.043255805969238,,0.449150849150859,0.2514152514152514
11,2,5,54.79357147216797,,0.40719280719281625,0.32134532134532134
12,2,1,2.073770761489868,,0.4000000000000091,0.3333333333333333
12,2,2,194.27926635742188,,0.3470529470529515,0.42157842157842157
12,2,3,4.013667106628418,,0.3860139860139914,0.3356643356643357
12,2,4,21.66680145263672,,0.3992007992007991,0.33466533466533466
12,2,5,62.048099517822266,,0.39999999999999997,0.3333333333333333
13,2,1,1.9790384769439697,,0.8781656399726218,0.1218343600273785
13,2,2,12.599809646606445,,0.026009582477754895,0.973990417522245
13,2,3,22.733003616333008,,0.026009582477755016,0.973990417522245
13,2,4,13.434920310974121,,0.026009582477754964,0.973990417522245
13,2,5,15.195688247680664,,0.045174537987679834,0.9548254620123203
14,2,1,2.155357599258423,,0.40080080080080077,0.331105913798864
14,2,2,177.61717224121094,,0.40080080080080616,0.331105913798864
14,2,3,6.919140338897705,,0.38438438438438466,0.3585031740728366
14,2,4,5.985471248626709,,0.43343343343343943,0.2766455061810892
14,2,5,14.455174446105957,,0.4004004004004003,0.24223187437353827
15,2,1,1.7265846729278564,,0.05612594113620788,0.9438740588637919
15,2,2,1.1299731731414795,,0.026009582477754964,0.973990417522245
15,2,3,14.4345121383667,,0.0485968514715947,0.9514031485284052
15,2,4,85.0965805053711,,0.19644079397672823,0.8035592060232717
15,2,5,1187.6357421875,,0.026009582477755016,0.973990417522245
16,2,1,1.5031979084014893,,0.3558572781812438,0.47968605724838415
16,2,2,614.8312377929688,,0.3864856330912523,0.46860572483841184
16,2,3,9.932650566101074,,0.36722450268392803,0.4630655586334257
16,2,4,1.714260458946228,,0.4243763814335332,0.37950138504155123
16,2,5,3.368891716003418,,0.3804862646037343,0.5115420129270545
17,2,1,1.8360912799835205,,0.5067092651757191,0.49329073482428115
17,2,2,337.6910095214844,,0.3603833865814697,0.6396166134185304
17,2,3,17.796995162963867,,0.36421725239616604,0.6357827476038339
17,2,4,8.792708396911621,,0.539297124600639,0.460702875399361
17,2,5,12.69480037689209,,0.3603833865814697,0.6396166134185304
18,2,1,1.4261841773986816,,0.36785601515629934,0.4621421975992613
18,2,2,6.19173002243042,,0.36785601515629934,0.4621421975992613
18,2,3,4.519179821014404,,0.3678560151563072,0.4621421975992613
18,2,4,20.534900665283203,,0.3678560151563072,0.4621421975992613
