client_id,final_round,final_train_loss,final_val_loss,final_der,final_acc
0,20,47.56378173828125,,0.3594405594405596,0.32667332667332666
1,20,8.352274894714355,,0.40080080080080077,0.331105913798864
2,20,30.519916534423828,,0.36785601515629934,0.4621421975992613
3,20,1.0592418909072876,,0.3399361022364219,0.6600638977635783
4,20,523.0487060546875,,0.026009582477754964,0.973990417522245
