round,0,1,2
1,2067.7391187667845,4718.043579864502,33428.08373270035
2,1434.7469119071961,881.4588353395462,3058.781160068512
3,3599.003468322754,2982.3726148128508,1286.23377225399
4,483.2481127500534,376.7474743366241,104.24156951904297
5,1251.1139245986938,147.0424248933792,226.11885108947754
