round,0,1,2
1,0.7234606391270464,0.4312444523344669,0.5443570451436461
2,0.44246405112728776,0.6392829306313328,0.4067373461012343
3,0.36630569856204953,0.3197194076383473,0.43676470588235894
4,0.4541699142634445,0.4388070300017805,0.4120041039671739
5,0.42995896032832503,0.38128883365880395,0.27973499610288377
