client_id,final_round,final_train_loss,final_val_loss,final_der,final_acc
0,5,5326.7998046875,,0.4864911080711415,0.26027041081643265
1,5,333.78570556640625,,0.3554056453044641,0.4486367391903057
2,5,488.0118713378906,,0.220576773187841,0.779423226812159
